gen,nevals,avg,max
1,100.0,0.3882471861471862,0.5469177489177489
2,100.0,0.4252553246753247,0.5555714285714285
3,100.0,0.45452402597402597,0.5573116883116883
4,100.0,0.46517774891774893,0.5592683982683982
5,100.0,0.47331831168831173,0.5647965367965369
6,100.0,0.4783745887445887,0.566965367965368
7,100.0,0.48479718614718614,0.5686666666666667
8,100.0,0.488485367965368,0.5697532467532467
9,100.0,0.4924367965367965,0.5701688311688311
10,100.0,0.4906655844155844,0.571025974025974
11,100.0,0.49724229437229445,0.5726103896103896
12,100.0,0.49700627705627703,0.5731298701298702
13,100.0,0.49696450216450216,0.5734588744588744
14,100.0,0.5005629437229437,0.5735497835497836
15,100.0,0.5014326839826839,0.5736883116883117
16,100.0,0.5024707792207792,0.5754675324675325
17,100.0,0.501470735930736,0.5754675324675325
18,100.0,0.5038415151515152,0.5754675324675325
19,100.0,0.5013934199134199,0.5757142857142856
20,100.0,0.49933883116883115,0.5765064935064935
21,100.0,0.4991174891774892,0.576987012987013
22,100.0,0.5061474025974027,0.579025974025974
23,100.0,0.5072104761904762,0.579025974025974
24,100.0,0.5055620346320346,0.579025974025974
25,100.0,0.5093015151515151,0.5793549783549784
26,100.0,0.5082104329004329,0.5794502164502164
27,100.0,0.5105112987012987,0.5801038961038961
28,100.0,0.5103125541125542,0.5801038961038961
29,100.0,0.5134936363636363,0.5801428571428572
30,100.0,0.5107666666666667,0.5803246753246754
31,100.0,0.5121435497835498,0.5805714285714286
32,100.0,0.5112688311688312,0.5805714285714286
33,100.0,0.5125239393939394,0.5805714285714286
34,100.0,0.5126285281385282,0.5818311688311688
35,100.0,0.5126921212121212,0.5819480519480519
36,100.0,0.5129400432900433,0.5819480519480519
37,100.0,0.5153183982683983,0.582012987012987
38,100.0,0.5149185714285714,0.582012987012987
39,100.0,0.5118646753246754,0.582012987012987
40,100.0,0.5125204761904761,0.582012987012987
41,100.0,0.5144478354978355,0.5821385281385281
42,100.0,0.5143853679653679,0.5821385281385281
43,100.0,0.510492987012987,0.5821645021645021
44,100.0,0.5139749350649351,0.5828008658008658
45,100.0,0.5141478354978356,0.5828008658008658
46,100.0,0.5158363203463203,0.5837878787878789
47,100.0,0.5147095670995672,0.5837878787878789
48,100.0,0.5160209090909091,0.5837878787878789
49,100.0,0.5119196103896103,0.5838268398268398
50,100.0,0.5131985714285715,0.5838268398268398
