gen,nevals,avg,max
0,100.0,0.19916,0.2683333333333333
1,71.66666666666667,0.22079523809523807,0.27790476190476193
2,70.33333333333333,0.23685285714285712,0.28323809523809523
3,79.66666666666667,0.24652619047619048,0.2865238095238095
4,68.0,0.25545904761904764,0.28771428571428576
5,78.66666666666667,0.2644385714285714,0.2886190476190476
6,69.66666666666667,0.27157238095238095,0.2895238095238095
7,69.66666666666667,0.2742247619047619,0.2916666666666667
8,69.33333333333333,0.2762571428571428,0.29347619047619045
9,76.66666666666667,0.2793352380952381,0.29404761904761906
10,75.66666666666667,0.2848095238095238,0.2947619047619048
11,67.33333333333333,0.2862409523809524,0.29504761904761906
12,68.66666666666667,0.29042904761904764,0.29514285714285715
13,74.0,0.2909209523809524,0.29557142857142854
14,69.0,0.2914590476190477,0.2952857142857143
15,75.33333333333333,0.2916690476190476,0.29533333333333334
16,74.0,0.2912952380952381,0.2956666666666667
17,70.0,0.29342285714285715,0.296
18,77.66666666666667,0.29331,0.29614285714285715
19,77.66666666666667,0.29193714285714284,0.297
20,76.0,0.2936680952380953,0.2967619047619048
21,78.66666666666667,0.29412047619047627,0.2967619047619048
22,72.0,0.2933171428571429,0.297
23,66.33333333333333,0.29283619047619047,0.297
24,80.0,0.2942004761904762,0.297
25,67.66666666666667,0.29338761904761906,0.297
26,78.66666666666667,0.29408904761904764,0.297
27,70.66666666666667,0.2935814285714286,0.297
28,71.66666666666667,0.29500000000000004,0.29719047619047617
29,67.66666666666667,0.2948442857142857,0.29719047619047617
30,72.66666666666667,0.29420952380952387,0.2972857142857143
31,75.66666666666667,0.2942866666666667,0.2972857142857143
32,74.0,0.29427190476190473,0.2972857142857143
33,72.33333333333333,0.2938533333333333,0.2972857142857143
34,76.66666666666667,0.2928309523809523,0.2972857142857143
35,73.0,0.2933280952380952,0.2972857142857143
36,74.0,0.29370904761904765,0.2972857142857143
37,75.0,0.29464,0.2972857142857143
38,77.66666666666667,0.29552809523809526,0.2972857142857143
39,70.33333333333333,0.29407714285714287,0.2972857142857143
40,74.0,0.29525809523809526,0.2972857142857143
41,74.0,0.29371523809523814,0.2972857142857143
42,71.66666666666667,0.29483523809523815,0.2972857142857143
43,71.66666666666667,0.29470809523809527,0.2972857142857143
44,75.0,0.2925352380952381,0.2972857142857143
45,74.66666666666667,0.29443095238095246,0.2972857142857143
46,76.0,0.2946933333333334,0.2972857142857143
47,73.66666666666667,0.29473714285714286,0.2972857142857143
48,72.66666666666667,0.2946557142857143,0.2972857142857143
49,65.33333333333333,0.2947971428571429,0.2972857142857143
50,74.0,0.2942147619047619,0.2972857142857143
