gen,nevals,avg,max
1,100.0,0.46515652173913047,0.6379068322981366
2,100.0,0.49667149068322985,0.6467577639751553
3,100.0,0.5213690683229814,0.6502670807453417
4,100.0,0.537835652173913,0.6528136645962733
5,100.0,0.5471305175983437,0.657527950310559
6,100.0,0.55389900621118,0.6610062111801243
7,100.0,0.5613302691511387,0.6626853002070393
8,100.0,0.568005900621118,0.6637784679089027
9,100.0,0.5710266045548654,0.664008281573499
10,100.0,0.575595569358178,0.6649482401656315
11,100.0,0.5792683643892339,0.6660538302277433
12,100.0,0.5798326915113872,0.6667370600414079
13,100.0,0.5828584679089026,0.6669047619047619
14,100.0,0.5869931055900621,0.6670310559006211
15,100.0,0.5884884679089026,0.6670993788819876
16,100.0,0.5882990890269151,0.6682360248447204
17,100.0,0.5885512422360248,0.6682443064182194
18,100.0,0.5892631677018635,0.6684927536231884
19,100.0,0.5899880745341615,0.6687908902691511
20,100.0,0.5895575569358178,0.6691697722567288
21,100.0,0.5915232712215321,0.6693995859213251
22,100.0,0.5938893581780539,0.6703747412008282
23,100.0,0.594665983436853,0.6703809523809524
24,100.0,0.5938039751552795,0.6703809523809524
25,100.0,0.5956305797101449,0.6705548654244307
26,100.0,0.5946676397515528,0.6706107660455487
27,100.0,0.5949057556935818,0.6709461697722567
28,100.0,0.5969236024844721,0.6710082815734989
29,100.0,0.6004279089026916,0.6710269151138716
30,100.0,0.5975079296066252,0.671184265010352
31,100.0,0.5987344099378882,0.671351966873706
32,100.0,0.5985693374741201,0.671351966873706
33,100.0,0.5982904347826087,0.6713581780538302
34,100.0,0.597453933747412,0.6719606625258798
35,100.0,0.5971835403726707,0.6720165631469979
36,100.0,0.5994192132505176,0.6720786749482401
37,100.0,0.6006544513457557,0.6721180124223602
38,100.0,0.5992225879917185,0.6726211180124223
39,100.0,0.5993715113871636,0.6726832298136646
40,100.0,0.6000756314699792,0.6728260869565217
41,100.0,0.6008640372670807,0.672888198757764
42,100.0,0.6011064803312629,0.6728902691511387
43,100.0,0.5977224223602484,0.6729026915113872
44,100.0,0.599322795031056,0.6732070393374742
45,100.0,0.5985589233954451,0.6735424430641821
46,100.0,0.601980414078675,0.6740269151138716
47,100.0,0.5999079296066252,0.6741014492753623
48,100.0,0.6019577018633541,0.6741014492753623
49,100.0,0.5992680745341614,0.674120082815735
50,100.0,0.6002094202898551,0.674120082815735
