         3932134 function calls (3860817 primitive calls) in 3.589 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       50    0.007    0.000    0.237    0.005 /home/dom-ssd/anaconda3/lib/python3.12/site-packages/deap/algorithms.py:33(varAnd)
75000/5000    0.080    0.000    0.220    0.000 /home/dom-ssd/anaconda3/lib/python3.12/copy.py:118(deepcopy)
     5000    0.037    0.000    0.192    0.000 /home/dom-ssd/anaconda3/lib/python3.12/copy.py:247(_reconstruct)
     3730    0.004    0.000    0.185    0.000 /home/dom-ssd/anaconda3/lib/python3.12/inspect.py:3325(signature)
     3730    0.004    0.000    0.181    0.000 /home/dom-ssd/anaconda3/lib/python3.12/inspect.py:3067(from_callable)
     3730    0.026    0.000    0.178    0.000 /home/dom-ssd/anaconda3/lib/python3.12/inspect.py:2463(_signature_from_callable)
     3730    0.029    0.000    0.149    0.000 /home/dom-ssd/anaconda3/lib/python3.12/site-packages/sklearn/utils/_param_validation.py:25(validate_parameter_constraints)
     3730    0.050    0.000    0.138    0.000 /home/dom-ssd/anaconda3/lib/python3.12/inspect.py:2368(_signature_from_function)
   392713    0.075    0.000    0.127    0.000 {built-in method builtins.isinstance}
     3729    0.013    0.000    0.123    0.000 /home/dom-ssd/anaconda3/lib/python3.12/site-packages/sklearn/utils/_array_api.py:424(_weighted_sum)
    14921    0.047    0.000    0.112    0.000 /home/dom-ssd/anaconda3/lib/python3.12/site-packages/sklearn/utils/validation.py:364(_num_samples)
    37290    0.027    0.000    0.106    0.000 /home/dom-ssd/anaconda3/lib/python3.12/warnings.py:166(simplefilter)
    29832    0.033    0.000    0.104    0.000 /home/dom-ssd/anaconda3/lib/python3.12/site-packages/sklearn/utils/_array_api.py:501(_asarray_with_order)
    52206    0.025    0.000    0.097    0.000 /home/dom-ssd/anaconda3/lib/python3.12/site-packages/sklearn/utils/_array_api.py:334(get_namespace)
     3729    0.009    0.000    0.094    0.000 /home/dom-ssd/anaconda3/lib/python3.12/site-packages/numpy/lib/function_base.py:398(average)
    59666    0.034    0.000    0.086    0.000 /home/dom-ssd/anaconda3/lib/python3.12/site-packages/sklearn/_config.py:32(get_config)
   374286    0.073    0.000    0.083    0.000 {built-in method builtins.hasattr}
     3729    0.004    0.000    0.081    0.000 {method 'mean' of 'numpy.ndarray' objects}
     3780    0.022    0.000    0.079    0.000 /home/dom-ssd/anaconda3/lib/python3.12/site-packages/numpy/core/_methods.py:101(_mean)
    37290    0.040    0.000    0.076    0.000 /home/dom-ssd/anaconda3/lib/python3.12/warnings.py:182(_add_filter)
    26113    0.028    0.000    0.066    0.000 /home/dom-ssd/anaconda3/lib/python3.12/site-packages/sklearn/utils/_param_validation.py:101(make_constraint)
     7458    0.005    0.000    0.061    0.000 /home/dom-ssd/anaconda3/lib/python3.12/site-packages/sklearn/utils/_array_api.py:327(isdtype)
     3730    0.003    0.000    0.060    0.000 /home/dom-ssd/anaconda3/lib/python3.12/inspect.py:3254(bind)
     3730    0.038    0.000    0.057    0.000 /home/dom-ssd/anaconda3/lib/python3.12/inspect.py:3119(_bind)
     5000    0.006    0.000    0.057    0.000 /home/dom-ssd/anaconda3/lib/python3.12/copy.py:217(_deepcopy_dict)
     7458    0.006    0.000    0.056    0.000 /home/dom-ssd/anaconda3/lib/python3.12/site-packages/sklearn/utils/_array_api.py:123(isdtype)
    29839    0.010    0.000    0.054    0.000 {built-in method builtins.next}
    53607    0.012    0.000    0.052    0.000 <frozen abc>:117(__instancecheck__)
    18647    0.052    0.000    0.052    0.000 {method 'flatten' of 'numpy.ndarray' objects}
    67122    0.039    0.000    0.051    0.000 /home/dom-ssd/anaconda3/lib/python3.12/site-packages/sklearn/utils/_array_api.py:272(__getattr__)
     7458    0.010    0.000    0.049    0.000 /home/dom-ssd/anaconda3/lib/python3.12/site-packages/sklearn/utils/_array_api.py:135(_isdtype_single)
    14922    0.027    0.000    0.047    0.000 /home/dom-ssd/anaconda3/lib/python3.12/inspect.py:2729(__init__)
    37290    0.019    0.000    0.043    0.000 /home/dom-ssd/anaconda3/lib/python3.12/site-packages/sklearn/utils/_array_api.py:111(_is_numpy_namespace)
     7460    0.010    0.000    0.043    0.000 /home/dom-ssd/anaconda3/lib/python3.12/site-packages/sklearn/_config.py:211(config_context)
    53607    0.024    0.000    0.040    0.000 {built-in method _abc._abc_instancecheck}
    67126    0.023    0.000    0.040    0.000 /home/dom-ssd/anaconda3/lib/python3.12/site-packages/sklearn/_config.py:24(_get_threadlocal_config)
       50    0.004    0.000    0.038    0.001 /home/dom-ssd/anaconda3/lib/python3.12/site-packages/deap/tools/selection.py:51(selTournament)
     7458    0.007    0.000    0.038    0.000 /home/dom-ssd/anaconda3/lib/python3.12/site-packages/sklearn/utils/_array_api.py:170(supported_float_dtypes)
    11188    0.004    0.000    0.037    0.000 /home/dom-ssd/anaconda3/lib/python3.12/site-packages/sklearn/utils/_param_validation.py:525(is_satisfied_by)
     3833    0.037    0.000    0.037    0.000 {method 'reduce' of 'numpy.ufunc' objects}
     3730    0.004    0.000    0.036    0.000 /home/dom-ssd/anaconda3/lib/python3.12/contextlib.py:141(__exit__)
