gen,nevals,avg,max
1,100.0,0.5808525714285715,0.808352380952381
2,100.0,0.631825619047619,0.8196857142857144
3,100.0,0.673407619047619,0.8212666666666666
4,100.0,0.6855,0.8218
5,100.0,0.6970531428571429,0.8312571428571428
6,100.0,0.7039602857142858,0.8351809523809524
7,100.0,0.7136125714285714,0.8384666666666667
8,100.0,0.7206368571428571,0.8400857142857142
9,100.0,0.7227250476190477,0.8400857142857142
10,100.0,0.7198747619047619,0.8413999999999999
11,100.0,0.7315135238095238,0.8448857142857144
12,100.0,0.7306880000000001,0.846
13,100.0,0.7265747619047619,0.8463047619047619
14,100.0,0.7354470476190476,0.8463047619047619
15,100.0,0.7342008571428572,0.8463047619047619
16,100.0,0.7361043809523811,0.8494190476190476
17,100.0,0.7330183809523809,0.8494190476190476
18,100.0,0.7375697142857143,0.8494190476190476
19,100.0,0.7324651428571429,0.8497904761904762
20,100.0,0.7258877142857142,0.8515333333333334
21,100.0,0.7245984761904762,0.8523904761904763
22,100.0,0.7424560000000001,0.8568761904761905
23,100.0,0.7423428571428571,0.8568761904761905
24,100.0,0.7400789523809524,0.8568761904761905
25,100.0,0.7442045714285714,0.857447619047619
26,100.0,0.7428030476190476,0.857447619047619
27,100.0,0.7476838095238095,0.8586761904761905
28,100.0,0.7461997142857143,0.8586761904761905
29,100.0,0.7512528571428572,0.8587619047619047
30,100.0,0.7485906666666666,0.8590190476190477
31,100.0,0.7489852380952381,0.8593047619047619
32,100.0,0.7516015238095239,0.8593047619047619
33,100.0,0.7522402857142858,0.8593047619047619
34,100.0,0.7530390476190477,0.8620761904761906
35,100.0,0.7529197142857142,0.8620761904761906
36,100.0,0.751860380952381,0.8620761904761906
37,100.0,0.7558518095238095,0.8620761904761906
38,100.0,0.7551978095238095,0.8620761904761906
39,100.0,0.7482782857142858,0.8620761904761906
40,100.0,0.751808761904762,0.8620761904761906
41,100.0,0.755373238095238,0.8623333333333334
42,100.0,0.7542320952380952,0.8623333333333334
43,100.0,0.7468269523809524,0.8623333333333334
44,100.0,0.7522018095238096,0.8635333333333333
45,100.0,0.7548457142857143,0.8635333333333333
46,100.0,0.7581854285714286,0.865704761904762
47,100.0,0.7564275238095238,0.865704761904762
48,100.0,0.761517619047619,0.865704761904762
49,100.0,0.7502846666666667,0.865704761904762
50,100.0,0.7530701904761905,0.865704761904762
