gen,nevals,avg,max
0,100.0,0.47876809523809527,0.8856190476190476
1,70.33333333333333,0.6285409523809524,0.9197142857142856
2,68.0,0.7384819047619047,0.9301904761904761
3,76.66666666666667,0.8078500000000001,0.931952380952381
4,74.0,0.8590733333333334,0.9371904761904761
5,79.33333333333333,0.8979509523809525,0.9405714285714285
6,70.33333333333333,0.9147138095238097,0.9402857142857143
7,63.333333333333336,0.9216857142857142,0.9401904761904762
8,68.33333333333333,0.9271847619047618,0.9417142857142857
9,73.66666666666667,0.9252233333333334,0.940952380952381
10,76.66666666666667,0.9230066666666666,0.9420000000000001
11,72.0,0.9154109523809524,0.942047619047619
12,71.0,0.9315847619047619,0.9422380952380953
13,72.33333333333333,0.9315199999999999,0.943
14,72.33333333333333,0.9276742857142858,0.943
15,73.66666666666667,0.9349180952380952,0.943047619047619
16,71.66666666666667,0.9303947619047618,0.943047619047619
17,76.66666666666667,0.9349142857142857,0.943047619047619
18,69.0,0.9307414285714284,0.9430952380952381
19,71.66666666666667,0.9220861904761904,0.9435238095238095
20,72.66666666666667,0.9351623809523808,0.9435238095238095
21,66.0,0.9378947619047618,0.9435238095238095
22,71.0,0.9379938095238095,0.9437619047619048
23,68.66666666666667,0.9319252380952382,0.9437619047619048
24,73.0,0.9368395238095238,0.9439047619047619
25,80.33333333333333,0.9357228571428573,0.9439047619047619
26,82.0,0.9306342857142859,0.9439047619047619
27,68.33333333333333,0.9348195238095238,0.9439047619047619
28,71.66666666666667,0.9292061904761905,0.9439047619047619
29,74.0,0.9328290476190476,0.9439047619047619
30,73.0,0.9347176190476191,0.9440476190476191
31,70.66666666666667,0.9247642857142857,0.9440476190476191
32,75.0,0.9382552380952381,0.9440476190476191
33,74.66666666666667,0.9373061904761905,0.9440476190476191
34,77.33333333333333,0.9343580952380952,0.9440476190476191
35,68.66666666666667,0.9320699999999998,0.9440476190476191
36,70.0,0.938132857142857,0.9440476190476191
37,71.66666666666667,0.9334280952380952,0.9440476190476191
38,74.66666666666667,0.9316938095238093,0.9449047619047618
39,72.33333333333333,0.9393371428571426,0.9449047619047618
40,69.0,0.9407419047619046,0.9449047619047618
41,73.66666666666667,0.9291209523809524,0.9449047619047618
42,64.66666666666667,0.935430476190476,0.9449047619047618
43,72.66666666666667,0.9319476190476189,0.9449047619047618
44,71.0,0.9348038095238094,0.9449047619047618
45,74.0,0.9251380952380949,0.9449047619047618
46,73.33333333333333,0.9348261904761904,0.9449047619047618
47,73.66666666666667,0.9380861904761902,0.9449047619047618
48,73.66666666666667,0.9267580952380952,0.9449047619047618
49,72.66666666666667,0.9333852380952378,0.9449047619047618
50,73.66666666666667,0.9358023809523807,0.9449047619047618
