         12488701 function calls (12488676 primitive calls) in 15.721 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
    72530    0.039    0.000    0.099    0.000 /home/dom-ssd/anaconda3/lib/python3.12/site-packages/sklearn/_config.py:32(get_config)
   453821    0.085    0.000    0.098    0.000 {built-in method builtins.hasattr}
     4533    0.004    0.000    0.095    0.000 {method 'mean' of 'numpy.ndarray' objects}
     6995    0.036    0.000    0.095    0.000 /home/dom-ssd/anaconda3/lib/python3.12/site-packages/pygad/utils/nsga2.py:126(crowding_distance)
     4583    0.026    0.000    0.091    0.000 /home/dom-ssd/anaconda3/lib/python3.12/site-packages/numpy/core/_methods.py:101(_mean)
    45330    0.048    0.000    0.090    0.000 /home/dom-ssd/anaconda3/lib/python3.12/warnings.py:182(_add_filter)
       50    0.000    0.000    0.080    0.002 /home/dom-ssd/anaconda3/lib/python3.12/site-packages/pygad/pygad.py:2251(run_mutation)
    31741    0.034    0.000    0.079    0.000 /home/dom-ssd/anaconda3/lib/python3.12/site-packages/sklearn/utils/_param_validation.py:101(make_constraint)
       50    0.022    0.000    0.079    0.002 /home/dom-ssd/anaconda3/lib/python3.12/site-packages/pygad/utils/mutation.py:437(inversion_mutation)
    10665    0.010    0.000    0.073    0.000 /home/dom-ssd/anaconda3/lib/python3.12/site-packages/numpy/core/fromnumeric.py:2979(prod)
     4534    0.004    0.000    0.073    0.000 /home/dom-ssd/anaconda3/lib/python3.12/inspect.py:3254(bind)
     9066    0.006    0.000    0.072    0.000 /home/dom-ssd/anaconda3/lib/python3.12/site-packages/sklearn/utils/_array_api.py:327(isdtype)
    12296    0.022    0.000    0.072    0.000 /home/dom-ssd/anaconda3/lib/python3.12/site-packages/numpy/core/fromnumeric.py:71(_wrapreduction)
     4534    0.046    0.000    0.069    0.000 /home/dom-ssd/anaconda3/lib/python3.12/inspect.py:3119(_bind)
       53    0.001    0.000    0.068    0.001 /home/dom-ssd/anaconda3/lib/python3.12/site-packages/pygad/pygad.py:2335(best_solution)
     9066    0.008    0.000    0.066    0.000 /home/dom-ssd/anaconda3/lib/python3.12/site-packages/sklearn/utils/_array_api.py:123(isdtype)
   383145    0.065    0.000    0.065    0.000 {method 'append' of 'list' objects}
    36271    0.013    0.000    0.064    0.000 {built-in method builtins.next}
    22667    0.061    0.000    0.061    0.000 {method 'flatten' of 'numpy.ndarray' objects}
    81594    0.046    0.000    0.061    0.000 /home/dom-ssd/anaconda3/lib/python3.12/site-packages/sklearn/utils/_array_api.py:272(__getattr__)
     9066    0.013    0.000    0.058    0.000 /home/dom-ssd/anaconda3/lib/python3.12/site-packages/sklearn/utils/_array_api.py:135(_isdtype_single)
    18138    0.031    0.000    0.055    0.000 /home/dom-ssd/anaconda3/lib/python3.12/inspect.py:2729(__init__)
    63906    0.014    0.000    0.054    0.000 <frozen abc>:117(__instancecheck__)
    45330    0.022    0.000    0.052    0.000 /home/dom-ssd/anaconda3/lib/python3.12/site-packages/sklearn/utils/_array_api.py:111(_is_numpy_namespace)
     9068    0.012    0.000    0.051    0.000 /home/dom-ssd/anaconda3/lib/python3.12/site-packages/sklearn/_config.py:211(config_context)
    81598    0.027    0.000    0.047    0.000 /home/dom-ssd/anaconda3/lib/python3.12/site-packages/sklearn/_config.py:24(_get_threadlocal_config)
    13600    0.005    0.000    0.045    0.000 /home/dom-ssd/anaconda3/lib/python3.12/site-packages/sklearn/utils/_param_validation.py:525(is_satisfied_by)
     9066    0.009    0.000    0.044    0.000 /home/dom-ssd/anaconda3/lib/python3.12/site-packages/sklearn/utils/_array_api.py:170(supported_float_dtypes)
     4534    0.005    0.000    0.043    0.000 /home/dom-ssd/anaconda3/lib/python3.12/contextlib.py:141(__exit__)
     9066    0.012    0.000    0.041    0.000 /home/dom-ssd/anaconda3/lib/python3.12/site-packages/sklearn/utils/_array_api.py:312(reshape)
    13600    0.009    0.000    0.040    0.000 /home/dom-ssd/anaconda3/lib/python3.12/site-packages/sklearn/utils/validation.py:296(_is_arraylike_not_scalar)
    63906    0.026    0.000    0.040    0.000 {built-in method _abc._abc_instancecheck}
    45332    0.032    0.000    0.038    0.000 /home/dom-ssd/anaconda3/lib/python3.12/warnings.py:482(__enter__)
    40797    0.022    0.000    0.036    0.000 /home/dom-ssd/anaconda3/lib/python3.12/site-packages/sklearn/utils/_array_api.py:292(asarray)
   146713    0.034    0.000    0.034    0.000 {built-in method builtins.getattr}
    45332    0.027    0.000    0.032    0.000 /home/dom-ssd/anaconda3/lib/python3.12/warnings.py:503(__exit__)
    20048    0.032    0.000    0.032    0.000 {method 'astype' of 'numpy.ndarray' objects}
     9068    0.021    0.000    0.032    0.000 /home/dom-ssd/anaconda3/lib/python3.12/site-packages/sklearn/_config.py:57(set_config)
    45331    0.028    0.000    0.028    0.000 {method 'remove' of 'list' objects}
     4534    0.021    0.000    0.028    0.000 /home/dom-ssd/anaconda3/lib/python3.12/inspect.py:2935(apply_defaults)
     9066    0.007    0.000    0.027    0.000 /home/dom-ssd/anaconda3/lib/python3.12/site-packages/numpy/core/fromnumeric.py:200(reshape)
    58983    0.027    0.000    0.027    0.000 {built-in method numpy.asanyarray}
    72537    0.017    0.000    0.027    0.000 /home/dom-ssd/anaconda3/lib/python3.12/site-packages/scipy/sparse/_base.py:1513(issparse)
     4950    0.011    0.000    0.026    0.000 /home/dom-ssd/anaconda3/lib/python3.12/random.py:359(sample)
    27198    0.017    0.000    0.026    0.000 /home/dom-ssd/anaconda3/lib/python3.12/site-packages/sklearn/utils/validation.py:655(_ensure_no_complex_data)
     4534    0.017    0.000    0.024    0.000 /home/dom-ssd/anaconda3/lib/python3.12/inspect.py:3015(__init__)
    18137    0.010    0.000    0.024    0.000 /home/dom-ssd/anaconda3/lib/python3.12/site-packages/sklearn/utils/validation.py:301(_use_interchange_protocol)
     4534    0.002    0.000    0.021    0.000 /home/dom-ssd/anaconda3/lib/python3.12/contextlib.py:132(__enter__)
     9066    0.009    0.000    0.021    0.000 /home/dom-ssd/anaconda3/lib/python3.12/site-packages/numpy/core/numeric.py:1855(isscalar)
    22832    0.021    0.000    0.021    0.000 {built-in method numpy.empty}
     9066    0.007    0.000    0.020    0.000 /home/dom-ssd/anaconda3/lib/python3.12/site-packages/numpy/core/fromnumeric.py:53(_wrapfunc)
    81615    0.019    0.000    0.019    0.000 {built-in method numpy.asarray}
     4534    0.010    0.000    0.018    0.000 /home/dom-ssd/anaconda3/lib/python3.12/site-packages/sklearn/utils/_param_validation.py:591(is_satisfied_by)
    27198    0.013    0.000    0.018    0.000 /home/dom-ssd/anaconda3/lib/python3.12/site-packages/sklearn/utils/validation.py:2155(_is_pandas_df_or_series)
     4534    0.011    0.000    0.018    0.000 /home/dom-ssd/anaconda3/lib/python3.12/site-packages/sklearn/utils/_param_validation.py:584(__init__)
    72533    0.018    0.000    0.018    0.000 {method 'copy' of 'dict' objects}
     4583    0.016    0.000    0.018    0.000 /home/dom-ssd/anaconda3/lib/python3.12/site-packages/numpy/core/_methods.py:67(_count_reduce_items)
    27198    0.011    0.000    0.018    0.000 /home/dom-ssd/anaconda3/lib/python3.12/site-packages/sklearn/utils/validation.py:713(_is_extension_array_dtype)
103535/103521    0.017    0.000    0.017    0.000 {built-in method builtins.len}
   135994    0.016    0.000    0.016    0.000 {built-in method _warnings._filters_mutated}
    18138    0.009    0.000    0.014    0.000 /home/dom-ssd/anaconda3/lib/python3.12/enum.py:713(__call__)
    22667    0.009    0.000    0.014    0.000 /home/dom-ssd/anaconda3/lib/python3.12/site-packages/numpy/lib/arraysetops.py:125(_unpack_tuple)
    18143    0.004    0.000    0.013    0.000 <frozen abc>:121(__subclasscheck__)
    45332    0.013    0.000    0.013    0.000 /home/dom-ssd/anaconda3/lib/python3.12/warnings.py:456(__init__)
    11356    0.013    0.000    0.013    0.000 {built-in method builtins.min}
     4534    0.004    0.000    0.012    0.000 /home/dom-ssd/anaconda3/lib/python3.12/contextlib.py:299(helper)
     4534    0.007    0.000    0.012    0.000 /home/dom-ssd/anaconda3/lib/python3.12/inspect.py:747(unwrap)
     4534    0.007    0.000    0.012    0.000 /home/dom-ssd/anaconda3/lib/python3.12/inspect.py:175(get_annotations)
    18137    0.008    0.000    0.011    0.000 /home/dom-ssd/anaconda3/lib/python3.12/site-packages/sklearn/utils/validation.py:2164(_is_pandas_df)
     9066    0.011    0.000    0.011    0.000 {method 'reshape' of 'numpy.ndarray' objects}
    45330    0.011    0.000    0.011    0.000 {method 'insert' of 'list' objects}
     1525    0.002    0.000    0.010    0.000 /home/dom-ssd/anaconda3/lib/python3.12/site-packages/numpy/core/fromnumeric.py:2177(sum)
    13600    0.005    0.000    0.010    0.000 /home/dom-ssd/anaconda3/lib/python3.12/site-packages/sklearn/utils/validation.py:291(_is_arraylike)
    18143    0.009    0.000    0.009    0.000 {built-in method _abc._abc_subclasscheck}
        1    0.000    0.000    0.009    0.009 /home/dom-ssd/anaconda3/lib/python3.12/multiprocessing/process.py:110(start)
        1    0.000    0.000    0.009    0.009 /home/dom-ssd/anaconda3/lib/python3.12/multiprocessing/context.py:222(_Popen)
        1    0.000    0.000    0.009    0.009 /home/dom-ssd/anaconda3/lib/python3.12/multiprocessing/context.py:279(_Popen)
        1    0.000    0.000    0.009    0.009 /home/dom-ssd/anaconda3/lib/python3.12/multiprocessing/popen_fork.py:15(__init__)
        1    0.000    0.000    0.009    0.009 /home/dom-ssd/anaconda3/lib/python3.12/multiprocessing/popen_fork.py:62(_launch)
        1    0.009    0.009    0.009    0.009 {built-in method posix.fork}
     9900    0.006    0.000    0.009    0.000 /home/dom-ssd/anaconda3/lib/python3.12/random.py:242(_randbelow_with_getrandbits)
     4534    0.007    0.000    0.008    0.000 /home/dom-ssd/anaconda3/lib/python3.12/contextlib.py:104(__init__)
    22672    0.006    0.000    0.008    0.000 /home/dom-ssd/anaconda3/lib/python3.12/inspect.py:3062(<genexpr>)
        1    0.000    0.000    0.008    0.008 /home/dom-ssd/anaconda3/lib/python3.12/multiprocessing/process.py:142(join)
     3638    0.006    0.000    0.008    0.000 {built-in method builtins.sorted}
        1    0.000    0.000    0.008    0.008 /home/dom-ssd/anaconda3/lib/python3.12/multiprocessing/popen_fork.py:36(wait)
        1    0.000    0.000    0.008    0.008 /home/dom-ssd/anaconda3/lib/python3.12/multiprocessing/connection.py:1121(wait)
        1    0.000    0.000    0.007    0.007 /home/dom-ssd/anaconda3/lib/python3.12/selectors.py:402(select)
        1    0.007    0.007    0.007    0.007 {method 'poll' of 'select.poll' objects}
     4950    0.007    0.000    0.007    0.000 {method 'random' of 'numpy.random.mtrand.RandomState' objects}
    40808    0.007    0.000    0.007    0.000 /home/dom-ssd/anaconda3/lib/python3.12/site-packages/sklearn/utils/_param_validation.py:259(__init__)
     1529    0.007    0.000    0.007    0.000 {built-in method builtins.max}
    40797    0.007    0.000    0.007    0.000 /home/dom-ssd/anaconda3/lib/python3.12/site-packages/sklearn/utils/_array_api.py:212(_check_device_cpu)
     9068    0.005    0.000    0.007    0.000 /home/dom-ssd/anaconda3/lib/python3.12/site-packages/sklearn/utils/_param_validation.py:592(<genexpr>)
