         15133002 function calls (15132977 primitive calls) in 19.743 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
    80178    0.043    0.000    0.109    0.000 /home/dom-ssd/anaconda3/lib/python3.12/site-packages/sklearn/_config.py:32(get_config)
   501143    0.093    0.000    0.107    0.000 {built-in method builtins.hasattr}
     5011    0.005    0.000    0.106    0.000 {method 'mean' of 'numpy.ndarray' objects}
     5061    0.029    0.000    0.102    0.000 /home/dom-ssd/anaconda3/lib/python3.12/site-packages/numpy/core/_methods.py:101(_mean)
    50110    0.051    0.000    0.098    0.000 /home/dom-ssd/anaconda3/lib/python3.12/warnings.py:182(_add_filter)
   513210    0.086    0.000    0.086    0.000 {method 'append' of 'list' objects}
    35087    0.036    0.000    0.085    0.000 /home/dom-ssd/anaconda3/lib/python3.12/site-packages/sklearn/utils/_param_validation.py:101(make_constraint)
       50    0.000    0.000    0.081    0.002 /home/dom-ssd/anaconda3/lib/python3.12/site-packages/pygad/pygad.py:2251(run_mutation)
       50    0.023    0.000    0.081    0.002 /home/dom-ssd/anaconda3/lib/python3.12/site-packages/pygad/utils/mutation.py:437(inversion_mutation)
    10022    0.006    0.000    0.080    0.000 /home/dom-ssd/anaconda3/lib/python3.12/site-packages/sklearn/utils/_array_api.py:327(isdtype)
     5012    0.004    0.000    0.079    0.000 /home/dom-ssd/anaconda3/lib/python3.12/inspect.py:3254(bind)
    10665    0.010    0.000    0.076    0.000 /home/dom-ssd/anaconda3/lib/python3.12/site-packages/numpy/core/fromnumeric.py:2979(prod)
     5012    0.050    0.000    0.075    0.000 /home/dom-ssd/anaconda3/lib/python3.12/inspect.py:3119(_bind)
       53    0.001    0.000    0.075    0.001 /home/dom-ssd/anaconda3/lib/python3.12/site-packages/pygad/pygad.py:2335(best_solution)
    10022    0.009    0.000    0.073    0.000 /home/dom-ssd/anaconda3/lib/python3.12/site-packages/sklearn/utils/_array_api.py:123(isdtype)
     9218    0.029    0.000    0.071    0.000 /home/dom-ssd/anaconda3/lib/python3.12/site-packages/pygad/utils/nsga2.py:126(crowding_distance)
    11550    0.022    0.000    0.071    0.000 /home/dom-ssd/anaconda3/lib/python3.12/site-packages/numpy/core/fromnumeric.py:71(_wrapreduction)
    25057    0.070    0.000    0.070    0.000 {method 'flatten' of 'numpy.ndarray' objects}
    40095    0.014    0.000    0.069    0.000 {built-in method builtins.next}
    90198    0.050    0.000    0.066    0.000 /home/dom-ssd/anaconda3/lib/python3.12/site-packages/sklearn/utils/_array_api.py:272(__getattr__)
    10022    0.014    0.000    0.064    0.000 /home/dom-ssd/anaconda3/lib/python3.12/site-packages/sklearn/utils/_array_api.py:135(_isdtype_single)
    20050    0.033    0.000    0.059    0.000 /home/dom-ssd/anaconda3/lib/python3.12/inspect.py:2729(__init__)
    70120    0.015    0.000    0.058    0.000 <frozen abc>:117(__instancecheck__)
    50110    0.024    0.000    0.056    0.000 /home/dom-ssd/anaconda3/lib/python3.12/site-packages/sklearn/utils/_array_api.py:111(_is_numpy_namespace)
