gen,nevals,avg,max
0,100.0,0.50039,0.7656190476190475
1,70.0,0.6006304761904763,0.792952380952381
2,78.66666666666667,0.6668042857142856,0.8525238095238095
3,67.33333333333333,0.7209880952380953,0.855952380952381
4,76.66666666666667,0.7601461904761905,0.8531428571428572
5,70.66666666666667,0.7951190476190476,0.8623809523809524
6,71.0,0.8180233333333332,0.868904761904762
7,70.66666666666667,0.8365138095238094,0.8716190476190476
8,68.33333333333333,0.8474423809523808,0.871
9,68.33333333333333,0.8514280952380952,0.8764285714285714
10,71.66666666666667,0.853397619047619,0.8758095238095237
11,74.33333333333333,0.8555757142857142,0.8776190476190476
12,69.66666666666667,0.8599985714285715,0.8779047619047619
13,69.0,0.8646080952380952,0.8813333333333334
14,73.0,0.8616619047619047,0.8817619047619049
15,72.33333333333333,0.8669223809523808,0.8833809523809523
16,72.33333333333333,0.8732076190476189,0.8831904761904762
17,74.66666666666667,0.8705319047619046,0.8838571428571429
18,72.66666666666667,0.8708423809523808,0.8838571428571429
19,72.0,0.8678657142857139,0.8838571428571429
20,75.0,0.8658704761904761,0.8838571428571429
21,73.66666666666667,0.8746171428571428,0.8839523809523809
22,72.0,0.869855238095238,0.8838571428571429
23,69.33333333333333,0.8705347619047618,0.8839523809523809
24,71.0,0.8743085714285712,0.8839523809523809
25,74.0,0.8756209523809523,0.8839523809523809
26,74.33333333333333,0.8731690476190473,0.8839523809523809
27,75.0,0.8733919047619048,0.8839523809523809
28,74.0,0.8695504761904762,0.8839523809523809
29,73.0,0.8757914285714287,0.8839523809523809
30,77.33333333333333,0.8703228571428571,0.8839523809523809
31,71.0,0.8677009523809524,0.8839523809523809
32,73.33333333333333,0.8688514285714285,0.8839523809523809
33,74.66666666666667,0.8726614285714286,0.8839523809523809
34,74.66666666666667,0.8715257142857142,0.8839523809523809
35,60.666666666666664,0.8697095238095237,0.8839523809523809
36,71.66666666666667,0.8741895238095237,0.8839523809523809
37,76.33333333333333,0.8749761904761902,0.8839523809523809
38,75.66666666666667,0.8716499999999998,0.8839523809523809
39,69.0,0.87315,0.8839523809523809
40,78.66666666666667,0.8733371428571429,0.8839523809523809
41,78.0,0.874805238095238,0.8839523809523809
42,71.66666666666667,0.8717180952380953,0.8839523809523809
43,77.0,0.870612380952381,0.8839523809523809
44,72.0,0.867470476190476,0.8839523809523809
45,74.0,0.8663142857142857,0.8839523809523809
46,74.66666666666667,0.8693661904761906,0.8839523809523809
47,78.0,0.873182857142857,0.8839523809523809
48,76.33333333333333,0.8756666666666666,0.8839523809523809
49,69.0,0.8755923809523809,0.8839523809523809
50,72.0,0.8720452380952382,0.8839523809523809
