gen,nevals,avg,max
0,100.0,0.4946633333333333,0.7197619047619047
1,66.66666666666667,0.5772476190476191,0.7320476190476191
2,72.0,0.6316761904761905,0.7544761904761904
3,73.66666666666667,0.667962857142857,0.7549047619047619
4,67.33333333333333,0.7012790476190477,0.7745714285714286
5,75.0,0.7191500000000001,0.7826190476190477
6,73.0,0.7309466666666667,0.7879999999999999
7,73.66666666666667,0.7508904761904761,0.7914285714285714
8,76.0,0.7563914285714285,0.7913809523809524
9,68.0,0.7640866666666667,0.7968095238095239
10,75.66666666666667,0.7740957142857144,0.8059047619047619
11,74.0,0.7860857142857144,0.8083809523809524
12,68.33333333333333,0.7892014285714285,0.812904761904762
13,71.33333333333333,0.7865933333333334,0.8132857142857143
14,67.66666666666667,0.7891609523809525,0.815952380952381
15,74.0,0.7999038095238095,0.8185238095238095
16,74.0,0.8030861904761905,0.8205714285714286
17,72.0,0.8037619047619048,0.8215238095238094
18,67.33333333333333,0.8105161904761905,0.8222857142857144
19,72.33333333333333,0.8097114285714285,0.8235238095238095
20,75.66666666666667,0.8104609523809523,0.8238571428571428
21,68.66666666666667,0.8109257142857142,0.8259523809523809
22,68.33333333333333,0.8091166666666666,0.8259523809523809
23,63.333333333333336,0.814870476190476,0.8272857142857143
24,73.66666666666667,0.8136833333333332,0.828
25,76.0,0.8104919047619047,0.8281428571428572
26,71.33333333333333,0.8120476190476188,0.829095238095238
27,73.33333333333333,0.8149919047619046,0.8296190476190476
28,73.33333333333333,0.8188157142857143,0.8302857142857144
29,65.33333333333333,0.8244033333333333,0.832
30,74.0,0.8180019047619047,0.8325238095238096
31,74.66666666666667,0.8185742857142856,0.8326190476190476
32,73.0,0.8209061904761904,0.8326190476190476
33,70.33333333333333,0.8223157142857143,0.8333333333333334
34,77.66666666666667,0.8182066666666667,0.8333333333333334
35,72.0,0.8261666666666666,0.8340952380952381
36,78.33333333333333,0.8231642857142857,0.8347619047619048
37,78.33333333333333,0.8234661904761905,0.8354761904761904
38,71.66666666666667,0.8241433333333332,0.8356666666666667
39,72.33333333333333,0.8244752380952379,0.835952380952381
40,69.0,0.8251419047619047,0.837095238095238
41,70.66666666666667,0.8254519047619047,0.8374285714285715
42,81.0,0.8300809523809525,0.8374285714285715
43,68.0,0.8292004761904762,0.8374285714285715
44,69.33333333333333,0.8317123809523809,0.838047619047619
45,76.33333333333333,0.825534761904762,0.8383333333333334
46,66.33333333333333,0.824530476190476,0.8384761904761904
47,78.33333333333333,0.8288295238095239,0.838952380952381
48,75.33333333333333,0.8276385714285714,0.8396666666666667
49,66.66666666666667,0.8311952380952382,0.8398095238095239
50,75.66666666666667,0.8266980952380955,0.8406190476190476
