gen,nevals,avg,max
1,100.0,0.5074210569105692,0.7001068524970965
2,100.0,0.5373639837398374,0.710130081300813
3,100.0,0.5639586295005807,0.7142148664343786
4,100.0,0.5827651916376306,0.7201347270615563
5,100.0,0.5947446109175378,0.7240267131242741
6,100.0,0.6035828919860626,0.7294610917537746
7,100.0,0.6132846922183508,0.7330301974448316
8,100.0,0.6203073403019744,0.7343019744483159
9,100.0,0.6242051451800232,0.7359779326364693
10,100.0,0.6302067363530778,0.7370371660859466
11,100.0,0.6341435888501742,0.7380232288037166
12,100.0,0.6352095586527294,0.7387723577235772
13,100.0,0.6364168757259001,0.7388977932636469
14,100.0,0.6418776306620209,0.7391626016260163
15,100.0,0.6425044831591173,0.7396957026713125
16,100.0,0.6419057142857143,0.7407166085946574
17,100.0,0.643554018583043,0.7409291521486643
18,100.0,0.6447124738675959,0.7410998838559814
19,100.0,0.6454561672473867,0.7415284552845528
20,100.0,0.6448162717770035,0.7425354239256678
21,100.0,0.6464030313588851,0.7426643437862951
22,100.0,0.648299825783972,0.7432497096399536
23,100.0,0.6490308594657375,0.743253193960511
24,100.0,0.6496968524970964,0.743253193960511
25,100.0,0.6512461556329848,0.7433507549361208
26,100.0,0.6499908710801394,0.7435180023228803
27,100.0,0.6506082926829269,0.7437584204413472
28,100.0,0.6520825087108014,0.7439535423925667
29,100.0,0.6524219163763066,0.744068524970964
30,100.0,0.6522508362369338,0.7442880371660859
31,100.0,0.6532228571428571,0.7444134727061557
32,100.0,0.6523650987224158,0.7444134727061557
33,100.0,0.6535007665505226,0.7444169570267131
34,100.0,0.6525658420441347,0.7449396051103369
35,100.0,0.6520253542392567,0.7450511033681766
36,100.0,0.6537047619047619,0.7450859465737515
37,100.0,0.654007293844367,0.7451451800232288
38,100.0,0.6550188037166086,0.7455354239256679
39,100.0,0.6540437049941927,0.7455702671312427
40,100.0,0.6555591986062718,0.7462288037166086
41,100.0,0.6552682113821138,0.7462636469221836
42,100.0,0.6567264692218351,0.7463124274099885
43,100.0,0.6545895702671313,0.7463193960511034
44,100.0,0.6550780139372823,0.7464901277584204
45,100.0,0.6545434146341464,0.7467026713124274
46,100.0,0.6566791869918699,0.7469744483159116
47,100.0,0.6552554819976771,0.7470162601626016
48,100.0,0.6582131823461091,0.7471393728222997
49,100.0,0.655647549361208,0.7471498257839722
50,100.0,0.6559152961672474,0.7471498257839722
