gen,nevals,avg,max
1,100.0,0.4439962142857143,0.6071690476190476
2,100.0,0.4755417380952381,0.6151214285714286
3,100.0,0.5006865476190476,0.6188428571428571
4,100.0,0.5124431428571429,0.6215142857142857
5,100.0,0.5215515952380952,0.6268642857142857
6,100.0,0.5259525714285714,0.6305238095238096
7,100.0,0.5317383095238095,0.6319880952380952
8,100.0,0.537819119047619,0.6327761904761905
9,100.0,0.5391538571428571,0.6330119047619047
10,100.0,0.5434366428571429,0.6340190476190476
11,100.0,0.546464619047619,0.6352904761904762
12,100.0,0.5480770476190476,0.6360761904761905
13,100.0,0.5500453333333333,0.6362690476190476
14,100.0,0.5537995476190477,0.6363190476190476
15,100.0,0.5553809285714286,0.636397619047619
16,100.0,0.5557902857142857,0.637704761904762
17,100.0,0.5550309523809525,0.637704761904762
18,100.0,0.5557977619047619,0.6379904761904762
19,100.0,0.556055619047619,0.6383333333333333
20,100.0,0.5556569761904763,0.6387690476190476
21,100.0,0.5571533809523809,0.6390333333333333
22,100.0,0.5592714285714285,0.640154761904762
23,100.0,0.5602403809523809,0.640154761904762
24,100.0,0.5594034285714286,0.640154761904762
25,100.0,0.5614323809523809,0.6403547619047619
26,100.0,0.5606840952380953,0.6404190476190477
27,100.0,0.5609795714285715,0.640804761904762
28,100.0,0.5626204285714286,0.6408761904761905
29,100.0,0.5662408571428571,0.6408976190476191
30,100.0,0.5635595476190477,0.6410690476190477
31,100.0,0.5644393571428572,0.6412619047619047
32,100.0,0.5644428809523809,0.6412619047619047
33,100.0,0.5635013571428572,0.6412619047619047
34,100.0,0.5634604523809524,0.6419547619047619
35,100.0,0.5628173333333333,0.6420190476190476
36,100.0,0.5649017619047619,0.6420904761904762
37,100.0,0.5672587857142857,0.6421261904761905
38,100.0,0.5656249285714287,0.6427047619047619
39,100.0,0.5652272857142857,0.6427761904761905
40,100.0,0.5657660952380952,0.6429404761904762
41,100.0,0.5671038571428572,0.6430119047619047
42,100.0,0.5672147857142857,0.6430119047619047
43,100.0,0.5638890714285715,0.6430261904761905
44,100.0,0.565836761904762,0.6433761904761905
45,100.0,0.5644328571428571,0.6435047619047619
46,100.0,0.5676744523809524,0.6440619047619047
47,100.0,0.5655077619047619,0.644147619047619
48,100.0,0.5676973333333334,0.644147619047619
49,100.0,0.5646711428571429,0.6441690476190476
50,100.0,0.5655343333333334,0.6441690476190476
