gen,nevals,avg,max
0,100.0,0.4865928571428572,0.7489523809523809
1,71.33333333333333,0.5780304761904761,0.7893333333333334
2,75.66666666666667,0.6472628571428571,0.7994761904761906
3,70.33333333333333,0.7060661904761906,0.8345714285714285
4,75.0,0.7466447619047618,0.8442380952380951
5,70.66666666666667,0.7800071428571428,0.8506190476190477
6,68.66666666666667,0.7998085714285715,0.8554285714285714
7,72.33333333333333,0.8179980952380951,0.8663809523809524
8,74.0,0.8301809523809524,0.8707619047619047
9,67.66666666666667,0.8413995238095238,0.8724285714285714
10,67.66666666666667,0.848962380952381,0.8783809523809524
11,81.0,0.8514661904761905,0.882
12,73.0,0.8619680952380951,0.882
13,77.33333333333333,0.8663590476190476,0.8825238095238096
14,72.66666666666667,0.8658366666666666,0.8845714285714287
15,73.0,0.8725833333333334,0.8845714285714287
16,72.33333333333333,0.8717699999999998,0.8854285714285716
17,77.0,0.8661871428571429,0.8854285714285716
18,75.66666666666667,0.8731590476190476,0.8854285714285716
19,75.0,0.8747571428571428,0.8854285714285716
20,76.0,0.8754628571428572,0.8854285714285716
21,65.33333333333333,0.8788304761904762,0.8854285714285716
22,73.66666666666667,0.8700357142857142,0.8856190476190476
23,77.66666666666667,0.8756057142857143,0.8856190476190476
24,72.33333333333333,0.8733433333333332,0.8856190476190476
25,74.66666666666667,0.8756514285714286,0.8856190476190476
26,74.33333333333333,0.8746214285714288,0.8856190476190476
27,80.66666666666667,0.8793280952380952,0.8856190476190476
28,73.66666666666667,0.8766071428571429,0.8856190476190476
29,72.33333333333333,0.8734776190476191,0.8856190476190476
30,70.33333333333333,0.8756795238095237,0.8856190476190476
31,75.66666666666667,0.8773433333333333,0.8856190476190476
32,73.33333333333333,0.8742519047619047,0.8856190476190476
33,69.33333333333333,0.877835238095238,0.8856190476190476
34,75.0,0.88027,0.8856190476190476
35,68.66666666666667,0.8796204761904761,0.8856190476190476
36,71.0,0.8689176190476191,0.8856190476190476
37,67.33333333333333,0.8740466666666666,0.8856190476190476
38,72.66666666666667,0.8687995238095239,0.8856190476190476
39,76.33333333333333,0.8690990476190477,0.8856190476190476
40,73.0,0.8728785714285715,0.8856190476190476
41,73.66666666666667,0.8766271428571427,0.8856190476190476
42,75.33333333333333,0.8760933333333333,0.8856190476190476
43,77.33333333333333,0.8753871428571428,0.8856190476190476
44,69.0,0.8803333333333333,0.8856190476190476
45,68.66666666666667,0.8782580952380953,0.8856190476190476
46,73.33333333333333,0.8709614285714284,0.8856190476190476
47,70.33333333333333,0.8772471428571428,0.8856190476190476
48,75.33333333333333,0.8730542857142857,0.8856190476190476
49,76.66666666666667,0.8732838095238096,0.8856190476190476
50,77.33333333333333,0.8771638095238096,0.8856190476190476
