         6683199 function calls (6152882 primitive calls) in 4.665 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
    18902    0.052    0.000    0.052    0.000 {method 'flatten' of 'numpy.ndarray' objects}
     7560    0.011    0.000    0.051    0.000 /home/dom-ssd/anaconda3/lib/python3.12/site-packages/sklearn/utils/_array_api.py:135(_isdtype_single)
    15126    0.027    0.000    0.049    0.000 /home/dom-ssd/anaconda3/lib/python3.12/inspect.py:2729(__init__)
     7562    0.011    0.000    0.046    0.000 /home/dom-ssd/anaconda3/lib/python3.12/site-packages/sklearn/_config.py:211(config_context)
    37800    0.019    0.000    0.045    0.000 /home/dom-ssd/anaconda3/lib/python3.12/site-packages/sklearn/utils/_array_api.py:111(_is_numpy_namespace)
    54270    0.025    0.000    0.042    0.000 {built-in method _abc._abc_instancecheck}
    68044    0.024    0.000    0.041    0.000 /home/dom-ssd/anaconda3/lib/python3.12/site-packages/sklearn/_config.py:24(_get_threadlocal_config)
    11341    0.004    0.000    0.040    0.000 /home/dom-ssd/anaconda3/lib/python3.12/site-packages/sklearn/utils/_param_validation.py:525(is_satisfied_by)
5200/5100    0.007    0.000    0.039    0.000 /home/dom-ssd/anaconda3/lib/python3.12/site-packages/deap/creator.py:117(init_type)
     7560    0.008    0.000    0.039    0.000 /home/dom-ssd/anaconda3/lib/python3.12/site-packages/sklearn/utils/_array_api.py:170(supported_float_dtypes)
       50    0.004    0.000    0.039    0.001 /home/dom-ssd/anaconda3/lib/python3.12/site-packages/deap/tools/selection.py:51(selTournament)
     3781    0.004    0.000    0.038    0.000 /home/dom-ssd/anaconda3/lib/python3.12/contextlib.py:141(__exit__)
     3884    0.038    0.000    0.038    0.000 {method 'reduce' of 'numpy.ufunc' objects}
   510000    0.038    0.000    0.038    0.000 /home/dom-ssd/anaconda3/lib/python3.12/copy.py:172(_deepcopy_atomic)
     7560    0.011    0.000    0.036    0.000 /home/dom-ssd/anaconda3/lib/python3.12/site-packages/sklearn/utils/_array_api.py:312(reshape)
    11341    0.008    0.000    0.035    0.000 /home/dom-ssd/anaconda3/lib/python3.12/site-packages/sklearn/utils/validation.py:296(_is_arraylike_not_scalar)
    37802    0.028    0.000    0.033    0.000 /home/dom-ssd/anaconda3/lib/python3.12/warnings.py:482(__enter__)
    34020    0.020    0.000    0.032    0.000 /home/dom-ssd/anaconda3/lib/python3.12/site-packages/sklearn/utils/_array_api.py:292(asarray)
    37802    0.024    0.000    0.029    0.000 /home/dom-ssd/anaconda3/lib/python3.12/warnings.py:503(__exit__)
     7562    0.019    0.000    0.028    0.000 /home/dom-ssd/anaconda3/lib/python3.12/site-packages/sklearn/_config.py:57(set_config)
     5000    0.005    0.000    0.027    0.000 /home/dom-ssd/anaconda3/lib/python3.12/site-packages/deap/base.py:252(__deepcopy__)
   128510    0.025    0.000    0.025    0.000 {built-in method builtins.getattr}
     5000    0.004    0.000    0.025    0.000 /home/dom-ssd/anaconda3/lib/python3.12/site-packages/deap/tools/selection.py:12(selRandom)
     3781    0.019    0.000    0.025    0.000 /home/dom-ssd/anaconda3/lib/python3.12/inspect.py:2935(apply_defaults)
    49195    0.025    0.000    0.025    0.000 {built-in method numpy.asanyarray}
    37800    0.025    0.000    0.025    0.000 {method 'remove' of 'list' objects}
    60489    0.015    0.000    0.024    0.000 /home/dom-ssd/anaconda3/lib/python3.12/site-packages/scipy/sparse/_base.py:1513(issparse)
     7560    0.006    0.000    0.024    0.000 /home/dom-ssd/anaconda3/lib/python3.12/site-packages/numpy/core/fromnumeric.py:200(reshape)
