gen,nevals,avg,max
0,100.0,0.4897509523809524,0.7274285714285714
1,75.0,0.5746776190476192,0.7470476190476191
2,72.0,0.6520414285714285,0.7908095238095237
3,78.33333333333333,0.7000157142857142,0.8185714285714285
4,75.0,0.7390247619047617,0.829047619047619
5,74.66666666666667,0.7713138095238096,0.8428095238095238
6,74.33333333333333,0.7912904761904763,0.8445714285714286
7,69.66666666666667,0.8076766666666667,0.846952380952381
8,74.66666666666667,0.8159738095238094,0.8528571428571429
9,73.0,0.8287919047619047,0.8538095238095238
10,68.33333333333333,0.8342019047619047,0.8556190476190476
11,76.0,0.8408642857142857,0.8578095238095238
12,74.0,0.8461319047619047,0.859
13,69.0,0.8451161904761904,0.859
14,73.66666666666667,0.8504857142857142,0.859
15,82.33333333333333,0.8515880952380952,0.8596190476190477
16,67.66666666666667,0.8493761904761904,0.8607619047619047
17,69.33333333333333,0.8473666666666665,0.8607619047619047
18,73.66666666666667,0.8538476190476189,0.8612857142857143
19,75.0,0.8502423809523808,0.8612857142857143
20,68.66666666666667,0.8530395238095236,0.8616190476190476
21,69.0,0.8496519047619047,0.8616666666666667
22,74.66666666666667,0.8521433333333333,0.8619523809523809
23,73.33333333333333,0.846402380952381,0.8619523809523809
24,68.66666666666667,0.8571409523809522,0.8619523809523809
25,71.33333333333333,0.8582414285714286,0.8619523809523809
26,77.0,0.8544838095238095,0.8619523809523809
27,72.33333333333333,0.8529780952380953,0.8619523809523809
28,71.66666666666667,0.8545680952380953,0.8621904761904763
29,70.66666666666667,0.8559209523809524,0.8621904761904763
30,72.33333333333333,0.8497476190476191,0.8621904761904763
31,71.0,0.85825,0.8628571428571429
32,75.33333333333333,0.8508809523809523,0.8628571428571429
33,64.33333333333333,0.85434,0.8628571428571429
34,70.0,0.8555680952380952,0.8628571428571429
35,70.33333333333333,0.8509342857142855,0.8628571428571429
36,72.66666666666667,0.8568780952380951,0.8628571428571429
37,70.66666666666667,0.8471752380952381,0.8628571428571429
38,70.33333333333333,0.8523742857142856,0.8628571428571429
39,68.66666666666667,0.8552495238095236,0.8628571428571429
40,77.0,0.851470476190476,0.8628571428571429
41,71.33333333333333,0.8534447619047617,0.8628571428571429
42,71.66666666666667,0.8548523809523808,0.8628571428571429
43,78.66666666666667,0.8542333333333331,0.8628571428571429
44,76.0,0.8563942857142856,0.8628571428571429
45,66.0,0.8578071428571427,0.8628571428571429
46,73.0,0.8606471428571427,0.8628571428571429
47,69.33333333333333,0.8574995238095237,0.8628571428571429
48,74.0,0.8559728571428571,0.8628571428571429
49,69.66666666666667,0.8532938095238093,0.8628571428571429
50,78.66666666666667,0.854007619047619,0.8628571428571429
