gen,nevals,avg,max
1,100.0,0.49420944217687074,0.6792081632653062
2,100.0,0.5234052380952381,0.6878897959183673
3,100.0,0.5456758911564625,0.6918258503401361
4,100.0,0.5627156734693878,0.6974326530612245
5,100.0,0.5743540952380952,0.7017714285714285
6,100.0,0.5828688299319728,0.7072680272108843
7,100.0,0.5920292517006802,0.7106312925170067
8,100.0,0.5989321632653061,0.7115170068027211
9,100.0,0.603020544217687,0.7126721088435375
10,100.0,0.6072971292517007,0.713912925170068
11,100.0,0.611810761904762,0.7150680272108844
12,100.0,0.6126338231292517,0.7159102040816328
13,100.0,0.6145529659863944,0.716057142857143
14,100.0,0.6196567755102041,0.7162530612244897
15,100.0,0.620370925170068,0.7167469387755102
16,100.0,0.6191561632653062,0.717934693877551
17,100.0,0.6201342721088435,0.7181183673469388
18,100.0,0.6211069795918367,0.7183183673469388
19,100.0,0.6224080544217686,0.7185836734693878
20,100.0,0.621745537414966,0.7197632653061223
21,100.0,0.6230043809523809,0.7199142857142856
22,100.0,0.6248458231292517,0.7206
23,100.0,0.6251877006802721,0.720604081632653
24,100.0,0.6252581904761906,0.720604081632653
25,100.0,0.6266039455782314,0.7207183673469387
26,100.0,0.6255455510204081,0.7209142857142857
27,100.0,0.6266763537414967,0.7211659863945578
28,100.0,0.6286818503401361,0.7213945578231292
29,100.0,0.6291261224489796,0.7214068027210884
30,100.0,0.6291822448979592,0.7216639455782312
31,100.0,0.6303929659863945,0.7218108843537414
32,100.0,0.629774843537415,0.7218108843537414
33,100.0,0.6303196462585035,0.7218149659863945
34,100.0,0.6291374693877552,0.7224272108843537
35,100.0,0.6287973061224489,0.7224639455782312
36,100.0,0.6310649795918367,0.7225047619047619
37,100.0,0.6309447891156463,0.722574149659864
38,100.0,0.6316945306122449,0.7230312925170068
39,100.0,0.6309086802721089,0.7230721088435375
40,100.0,0.6320796598639457,0.7238149659863946
41,100.0,0.6314856054421769,0.7238557823129252
42,100.0,0.6335628299319728,0.7239129251700681
43,100.0,0.6312818231292517,0.7239210884353742
44,100.0,0.6315970204081632,0.7241210884353743
45,100.0,0.6316481224489796,0.7243700680272108
46,100.0,0.6337827482993197,0.7246884353741496
47,100.0,0.632528462585034,0.7247374149659863
48,100.0,0.6351531292517008,0.7247374149659863
49,100.0,0.6327118639455782,0.7247496598639456
50,100.0,0.6326302585034014,0.7247496598639456
